Date,Open,High,Low,Close,Volume
5/16/2018 15:30:00,964.85,964.85,943.51,947.17,8613363
5/17/2018 15:30:00,950.34,950.99,932.66,936.47,4733477
5/18/2018 15:30:00,936.72,944.55,923.25,925.08,5230037
5/21/2018 15:30:00,922.01,926.91,913.44,922.6,6624893
5/22/2018 15:30:00,924.39,925.23,916.31,918.05,5170585
5/23/2018 15:30:00,917.3,917.3,900.61,903.68,4567562
5/24/2018 15:30:00,905.42,912.35,901.6,907.25,5317983
5/25/2018 15:30:00,907.4,914.73,905.86,912.15,8129520
5/28/2018 15:30:00,916.21,918.3,909.48,911.76,5197835
5/29/2018 15:30:00,912.85,919.29,905.81,908.83,8173396
5/30/2018 15:30:00,906.26,914.53,898.09,907.5,5991222
5/31/2018 15:30:00,912.35,913.64,905.96,912.7,16951801
6/1/2018 15:30:00,911.36,926.96,909.83,921.81,8765835
6/4/2018 15:30:00,924.64,935.14,921.81,932.02,5600357
6/5/2018 15:30:00,933.95,946.03,932.16,938.75,7971524
6/6/2018 15:30:00,938.11,947.02,933.8,945.44,4189483
6/7/2018 15:30:00,945.93,966.84,945.49,962.23,6857300
6/8/2018 15:30:00,957.28,977.29,951.58,975.11,6532599
6/11/2018 15:30:00,977.83,990.56,969.86,973.42,6866053
6/12/2018 15:30:00,974.17,990.61,971.09,987.79,7445221
6/13/2018 15:30:00,990.61,996.45,980.21,993.09,5926020
6/14/2018 15:30:00,988.08,1002.3,978.13,998.49,5484867
6/15/2018 15:30:00,996.55,1013.89,989.87,1004.68,11294702
6/18/2018 15:30:00,999.33,1010.87,997.54,1006.01,5652374
6/19/2018 15:30:00,1004.38,1005.27,984.32,986.7,6346101
6/20/2018 15:30:00,986.65,1013.29,985.51,1009.68,7193824
6/21/2018 15:30:00,1013.84,1026.27,1011.71,1022.26,10509756
6/22/2018 15:30:00,1018.74,1019.54,998.98,1002.99,16169978
6/25/2018 15:30:00,1001.9,1006.95,992.89,995.02,5197694
6/26/2018 15:30:00,996.55,996.55,966.09,969.76,8068585
6/27/2018 15:30:00,969.31,976.15,953.66,956.78,8958555
6/28/2018 15:30:00,952.97,959.41,931.47,936.08,8581234
6/29/2018 15:30:00,940.19,966.34,940.09,963.32,7966401
7/2/2018 15:30:00,963.22,963.22,948.01,951.58,6660916
7/3/2018 15:30:00,955.94,969.26,951.33,962.18,5067261
7/4/2018 15:30:00,962.67,982.68,961.88,980.8,5000724
7/5/2018 15:30:00,987.64,998.93,949.6,955.44,18719353
7/6/2018 15:30:00,955.69,973.77,955.44,968.37,9161266
7/9/2018 15:30:00,977.83,990.61,974.26,987.74,5170189
7/10/2018 15:30:00,993.33,1018.84,990.61,1016.07,10444513
7/11/2018 15:30:00,1015.37,1031.13,1008.29,1029.05,8665072
7/12/2018 15:30:00,1034.54,1088.68,1032.81,1072.19,24109297
7/13/2018 15:30:00,1070.35,1098.59,1069.86,1089.47,17967282
7/16/2018 15:30:00,1089.47,1098.49,1062.97,1066.09,6595781
7/17/2018 15:30:00,1068.17,1085.66,1059.56,1082.09,6469256
7/18/2018 15:30:00,1088.09,1094.23,1067.18,1082.29,4682099
7/19/2018 15:30:00,1083.03,1104.53,1076.15,1094.48,5433617
7/20/2018 15:30:00,1102.94,1127.81,1101.46,1118.05,8018150
7/23/2018 15:30:00,1119.19,1119.19,1102.65,1109.78,5842496
7/24/2018 15:30:00,1111.46,1116.17,1097,1100.52,4469144
7/25/2018 15:30:00,1099.58,1112.45,1093.83,1104.68,5949680
7/26/2018 15:30:00,1099.68,1110.97,1097.4,1100.22,6424867
7/27/2018 15:30:00,1108.99,1126.72,1101.71,1119.24,6679468
7/30/2018 15:30:00,1119.39,1146.43,1117.41,1140.59,13872467
7/31/2018 15:30:00,1140.19,1179.22,1136.38,1174.86,13875377
8/1/2018 15:30:00,1179.22,1191.6,1174.27,1181.15,9704295
8/2/2018 15:30:00,1180.31,1180.31,1155,1157.38,6248975
8/3/2018 15:30:00,1163.97,1172.39,1158.57,1165.9,6645397
8/6/2018 15:30:00,1165.65,1184.77,1164.31,1181.4,4016418
8/7/2018 15:30:00,1183.68,1190.12,1165.95,1173.08,4059460
8/8/2018 15:30:00,1173.87,1211.02,1173.87,1206.27,7912437
8/9/2018 15:30:00,1210.03,1220.13,1200.62,1206.51,6846928
8/10/2018 15:30:00,1199.63,1203.59,1191.01,1192.89,3581210
8/13/2018 15:30:00,1186.3,1188.68,1171.59,1176.55,4668159
8/14/2018 15:30:00,1178.83,1205.77,1173.18,1199.23,5299536
8/16/2018 15:30:00,1191.95,1204.58,1184.27,1189.52,5982490
8/17/2018 15:30:00,1197.65,1203.99,1188.78,1192.45,3830992
8/20/2018 15:30:00,1196.56,1225.19,1196.31,1223.3,7607036
8/21/2018 15:30:00,1225.63,1239.75,1215.48,1235.49,7279641
8/23/2018 15:30:00,1234.6,1262.04,1226.77,1257.53,7968123
8/24/2018 15:30:00,1253.37,1267.93,1248.22,1265.5,6652005
8/27/2018 15:30:00,1267.39,1283.68,1266.74,1279.37,5572177
8/28/2018 15:30:00,1283.83,1310.58,1282.84,1306.61,8694751
8/29/2018 15:30:00,1303.94,1316.52,1278.08,1282.05,11077203
8/30/2018 15:30:00,1281.45,1284.97,1258.52,1262.48,9850042
8/31/2018 15:30:00,1258.07,1258.07,1224.99,1229.99,15305857
9/3/2018 15:30:00,1233.31,1246.09,1214.54,1217.61,12200022
9/4/2018 15:30:00,1223.55,1243.02,1217.46,1230.29,8838770
9/5/2018 15:30:00,1230.83,1240.89,1197.15,1215.48,10324923
9/6/2018 15:30:00,1218.6,1253.81,1213.84,1249.56,11195043
9/7/2018 15:30:00,1253.02,1269.32,1242.72,1266.59,10692787
9/10/2018 15:30:00,1263.03,1265.01,1238.36,1244.06,7059008
9/11/2018 15:30:00,1247.18,1256.49,1222.66,1226.08,10874768
9/12/2018 15:30:00,1240.05,1246.88,1217.31,1240.74,8065553
9/14/2018 15:30:00,1247.57,1263.62,1235.93,1241.38,7878583
9/17/2018 15:30:00,1239.01,1239.01,1210.13,1214.39,6754086
9/18/2018 15:30:00,1214.49,1227.76,1202.95,1205.72,7616412
9/19/2018 15:30:00,1212.51,1212.51,1189.72,1199.38,11265786
9/21/2018 15:30:00,1207.55,1225.78,1172.39,1206.07,19070172
9/24/2018 15:30:00,1203.05,1228.26,1193.19,1220.48,10102589
9/25/2018 15:30:00,1223.9,1233.31,1183.78,1219.04,9715020
9/26/2018 15:30:00,1227.37,1242.18,1215.63,1239.65,6396828
9/27/2018 15:30:00,1243.22,1251.14,1225.88,1241.98,10808749
9/28/2018 15:30:00,1248.07,1259.76,1235.59,1246.14,11073023
10/1/2018 15:30:00,1245.89,1245.89,1192.69,1220.13,7332693
10/3/2018 15:30:00,1217.95,1227.96,1188.78,1193.78,7376575
10/4/2018 15:30:00,1178.33,1179.22,1095.61,1111.71,23212443
10/5/2018 15:30:00,1089.18,1104.83,1028.4,1039,21943190
10/8/2018 15:30:00,1040.14,1106.51,1015.92,1098.98,24679428
10/9/2018 15:30:00,1111.12,1112.75,1071.05,1079.81,10991196
10/10/2018 15:30:00,1083.63,1105.37,1074.12,1091.75,9502176
10/11/2018 15:30:00,1054.01,1104.28,1033.21,1077.59,13224172
10/12/2018 15:30:00,1094.57,1118.4,1091.55,1115.97,9058536
10/15/2018 15:30:00,1119.29,1136.13,1107.65,1129.05,8871776
10/16/2018 15:30:00,1135.24,1156.44,1129.3,1152.87,7478601
10/17/2018 15:30:00,1167.93,1168.28,1129.3,1140.49,12785646
10/19/2018 15:30:00,1089.67,1100.57,1060.2,1090.96,25421229
10/22/2018 15:30:00,1099.58,1104.33,1047.42,1052.67,13165542
10/23/2018 15:30:00,1042.86,1054.7,1033.85,1044.8,10573730
10/24/2018 15:30:00,1064.81,1065.85,1021.71,1035.93,13655337
10/25/2018 15:30:00,1026.27,1030.88,1006.86,1021.12,14096237
10/26/2018 15:30:00,1023.2,1047.07,1012.4,1035.09,9182613
10/29/2018 15:30:00,1036.18,1083.58,1036.18,1077.59,7671807
10/30/2018 15:30:00,1075.31,1075.31,1042.22,1047.07,8806701
10/31/2018 15:30:00,1049.06,1055.84,1037.17,1051.28,16457691
11/1/2018 15:30:00,1057.87,1057.87,1040.14,1046.33,9396027
11/2/2018 15:30:00,1056.98,1070.85,1053.17,1064.81,16796200
11/5/2018 19:00:00,1063.37,1082.44,1055,1080.06,7582518
11/6/2018 15:30:00,1083.73,1101.56,1081.35,1093.73,8634266
11/9/2018 15:30:00,1095.86,1103.34,1074.81,1083.18,10840462
11/12/2018 15:30:00,1087.39,1088.48,1064.46,1069.86,5801720
11/13/2018 15:30:00,1063.91,1092.64,1060,1089.13,6811598
11/14/2018 15:30:00,1094.67,1102.2,1075.31,1087.64,7787530
11/15/2018 15:30:00,1086.65,1092.64,1076.3,1086.55,6831740
11/16/2018 15:30:00,1087.64,1119.34,1086.8,1116.81,11031889
11/19/2018 15:30:00,1122.26,1140.89,1120.38,1139.2,7308981
11/20/2018 15:30:00,1134.25,1145.05,1119.39,1126.72,5719901
11/21/2018 15:30:00,1126.82,1134.74,1096.65,1102.45,7507812
11/22/2018 15:30:00,1104.03,1114.78,1089.77,1092.49,5792568
11/26/2018 15:30:00,1098.59,1107.01,1087.1,1099.33,6386556
11/27/2018 15:30:00,1097.5,1119.39,1095.07,1117.61,6810228
11/28/2018 15:30:00,1121.82,1146.88,1115.72,1141.83,8003964
11/29/2018 15:30:00,1150.1,1168.82,1149.11,1157.53,12636169
11/30/2018 15:30:00,1161.29,1174.86,1151.39,1156.59,10717448
12/3/2018 15:30:00,1163.87,1163.87,1137.72,1145.59,5569578
12/4/2018 15:30:00,1147.13,1147.13,1131.47,1141.48,5192825
12/5/2018 15:30:00,1133.01,1147.92,1128.6,1144.3,5819618
12/6/2018 15:30:00,1138.21,1138.21,1107.75,1113.1,5866108
12/7/2018 15:30:00,1118.84,1126.27,1097.94,1123.15,7214078
12/10/2018 15:30:00,1099.58,1103.84,1072.93,1080.01,9381544
12/11/2018 15:30:00,1055.99,1091.75,1045.09,1087.24,13494665
12/12/2018 15:30:00,1088.68,1103.04,1077.54,1100.07,12605431
12/13/2018 15:30:00,1117.41,1117.41,1084.77,1096.65,9297518
12/14/2018 15:30:00,1092.74,1104.43,1081.55,1101.76,7221324
12/17/2018 15:30:00,1105.47,1122.36,1101.06,1119.29,5064357
12/18/2018 15:30:00,1112.75,1128.3,1109.98,1125.73,5870928
12/19/2018 15:30:00,1130.78,1136.53,1122.56,1126.13,7368799
12/20/2018 15:30:00,1110.47,1121.87,1105.67,1117.85,5764731
12/21/2018 15:30:00,1114.44,1120.63,1085.71,1089.87,8281941
12/24/2018 15:30:00,1090.56,1092.84,1076.35,1078.92,4144535
12/26/2018 15:30:00,1075.6,1089.67,1055.64,1088.04,7210059
12/27/2018 15:30:00,1096.8,1116.42,1093.63,1109.68,12478000
12/28/2018 15:30:00,1114.93,1124.59,1110.67,1114.98,7666016
12/31/2018 15:30:00,1120.33,1123.2,1105.72,1110.72,7222817
1/1/2019 15:30:00,1114.68,1116.71,1099.68,1110.47,4455850
1/2/2019 15:30:00,1104.03,1116.42,1090.66,1096.01,7144970
1/3/2019 15:30:00,1097.1,1104.13,1079.86,1082.49,7446457
1/4/2019 15:30:00,1087.1,1094.08,1070.95,1088.33,8465141
1/7/2019 15:30:00,1096.6,1107.95,1090.66,1094.38,5513559
1/8/2019 15:30:00,1094.72,1099.53,1085.71,1094.28,5625153
1/9/2019 15:30:00,1101.56,1106.51,1088.38,1100.32,5766805
1/10/2019 15:30:00,1097.35,1100.57,1092.64,1097.1,4080283
1/11/2019 15:30:00,1097.2,1103.34,1078.38,1087.74,6463903
1/14/2019 15:30:00,1084.72,1090.17,1076.2,1086.5,4111782
1/15/2019 15:30:00,1094.62,1121.37,1094.62,1119.04,10062875
1/16/2019 15:30:00,1124.34,1134.25,1119.74,1125.23,6382777
1/17/2019 15:30:00,1133.7,1137.12,1119.39,1123.8,7487963
1/18/2019 15:30:00,1138.01,1178.73,1124.59,1173.23,25684142
1/21/2019 15:30:00,1182.79,1228.31,1177.49,1226.08,22038534
1/22/2019 15:30:00,1221.27,1235.24,1208.15,1223.55,16552819
1/23/2019 15:30:00,1221.72,1232.52,1210.53,1214.78,8829502
1/24/2019 15:30:00,1213.5,1241.43,1208.64,1235.74,13155185
1/25/2019 15:30:00,1238.71,1252.82,1223.8,1234.3,8550836
1/28/2019 15:30:00,1238.76,1244.16,1210.92,1218,8569265
1/29/2019 15:30:00,1219.44,1220.08,1190.07,1199.28,9328866
1/30/2019 15:30:00,1203.59,1213.5,1179.92,1184.47,7846940
1/31/2019 15:30:00,1190.71,1218.15,1189.72,1215.63,10185347
2/1/2019 15:30:00,1222.41,1243.22,1215.53,1238.21,9228965
2/4/2019 15:30:00,1235.29,1284.77,1230.39,1278.78,11670570
2/5/2019 15:30:00,1279.87,1292.15,1266.59,1279.42,9362406
2/6/2019 15:30:00,1284.08,1305.28,1282.1,1297.95,9411585
2/7/2019 15:30:00,1297.95,1308.79,1274.02,1278.28,9212227
2/8/2019 15:30:00,1272.74,1288.29,1260.3,1265.7,6505502
2/11/2019 15:30:00,1263.92,1264.02,1239.25,1241.48,7523999
2/12/2019 15:30:00,1239.75,1260.4,1239.75,1244.6,6399485
2/13/2019 15:30:00,1249.16,1261.99,1224.15,1234.25,6964042
2/14/2019 15:30:00,1229.35,1229.35,1206.56,1212.7,6627360
2/15/2019 15:30:00,1218.2,1238.16,1202.6,1232.76,9597961
2/19/2019 15:30:00,1206.56,1228.06,1199.83,1204.68,6244189
2/20/2019 15:30:00,1212.36,1228.36,1207.55,1222.76,6298179
2/21/2019 15:30:00,1224.39,1245.99,1217.81,1235.19,10580178
2/22/2019 15:30:00,1232.91,1233.61,1214.49,1220.78,8755865
2/25/2019 15:30:00,1224.39,1231.33,1209.19,1220.73,7852528
2/26/2019 15:30:00,1198.14,1223.2,1194.68,1208.79,10131050
2/27/2019 15:30:00,1216.52,1233.21,1197.65,1212.01,11113182
2/28/2019 15:30:00,1222.16,1228.21,1215.03,1219.49,11286916
3/1/2019 15:30:00,1225.38,1230.68,1210.77,1214.54,7922513
3/5/2019 15:30:00,1211.91,1228.16,1207.16,1226.03,7121509
3/6/2019 15:30:00,1228.16,1261.15,1223.5,1252.92,12038231
3/7/2019 15:30:00,1252.13,1267.78,1246.34,1258.32,8109259
3/8/2019 15:30:00,1254.16,1262.48,1250.15,1255.2,6040052
3/11/2019 15:30:00,1258.12,1299.68,1256.09,1291.85,9718840
3/12/2019 15:30:00,1304.53,1321.47,1301.91,1318.85,11228736
3/13/2019 15:30:00,1324.45,1347.23,1315.63,1334.65,11236048
3/14/2019 15:30:00,1337.08,1349.21,1323.55,1328.95,10402048
3/15/2019 15:30:00,1332.37,1346.04,1298.89,1309.24,15893093
3/18/2019 15:30:00,1318.5,1345.2,1316.52,1337.37,10105234
3/19/2019 15:30:00,1347.23,1367.04,1330.49,1363.62,9805318
3/20/2019 15:30:00,1364.86,1374.97,1351.19,1362.53,9892823
3/22/2019 15:30:00,1359.61,1367.93,1324.15,1329.15,11465112
3/25/2019 15:30:00,1318.11,1324.3,1304.34,1312.01,7951992
3/26/2019 15:30:00,1317.81,1358.72,1317.51,1354.41,9479288
3/27/2019 15:30:00,1365.01,1365.01,1331.63,1336.58,10094174
3/28/2019 15:30:00,1337.57,1356.94,1330.19,1347.23,10482938
3/29/2019 15:30:00,1357.18,1363.92,1342.38,1350.45,7699271
4/1/2019 15:30:00,1357.14,1393.59,1349.76,1378.78,10098281
4/2/2019 15:30:00,1384.87,1389.92,1367.14,1376.65,8012636
4/3/2019 15:30:00,1379.67,1389.83,1359.12,1362.29,7849461
4/4/2019 15:30:00,1366.05,1370.71,1334.6,1340.34,8375674
4/5/2019 15:30:00,1348.17,1351.09,1330.39,1341.19,6728239
4/8/2019 15:30:00,1343.27,1344.75,1311.27,1316.77,8723577
4/9/2019 15:30:00,1316.42,1328.11,1308.6,1321.92,9497621
4/10/2019 15:30:00,1325.39,1335.34,1314.04,1318.9,7612711
4/11/2019 15:30:00,1320.43,1340.29,1316.52,1334.15,5741333
4/12/2019 15:30:00,1337.32,1344.16,1324.1,1330.49,5919742
4/15/2019 15:30:00,1332.37,1336.28,1322.46,1327.57,4245127
4/16/2019 15:30:00,1332.37,1347.23,1327.42,1331.13,7936553
4/18/2019 15:30:00,1362.09,1376.7,1352.18,1372.94,17960482
4/22/2019 15:30:00,1347.23,1354.16,1328.7,1332.72,10792748
4/23/2019 15:30:00,1335.34,1360.11,1333.36,1351.04,9055300
4/24/2019 15:30:00,1357.43,1381.7,1353.42,1376.45,7360887
4/25/2019 15:30:00,1376.06,1399.14,1349.8,1359.51,13929820
4/26/2019 15:30:00,1362.09,1382.84,1357.83,1379.72,6889444
4/30/2019 15:30:00,1383.29,1383.29,1353.97,1379.72,10217019
5/2/2019 15:30:00,1378.93,1400.62,1369.12,1391.86,8682505
5/3/2019 15:30:00,1394.73,1404.19,1389.48,1395.62,6510169
5/6/2019 15:30:00,1384.87,1389.63,1365.16,1371.9,7237910
5/7/2019 19:00:00,1381.7,1381.9,1327.62,1330.88,8877095
5/8/2019 15:30:00,1327.42,1327.42,1280.07,1287.25,14610543
5/9/2019 15:30:00,1276.7,1276.7,1240,1244.65,19507368
5/10/2019 15:30:00,1253.12,1265.7,1233.31,1239.4,11226831
5/13/2019 15:30:00,1236.18,1248.96,1215.97,1220.48,8047801
5/14/2019 15:30:00,1224.89,1257.43,1219.94,1248.61,13001004
5/15/2019 15:30:00,1261.05,1266,1238.86,1245.1,11163801
5/16/2019 15:30:00,1248.12,1259.96,1246.29,1253.47,6606652
5/17/2019 15:30:00,1255.1,1264.96,1240.24,1255.5,7898440
5/20/2019 15:30:00,1301.26,1325.14,1291.26,1313.45,12333937
5/21/2019 15:30:00,1319.69,1354.16,1317.56,1327.22,13872055
5/22/2019 15:30:00,1333.01,1346.93,1322.56,1327.81,11287400
5/23/2019 15:30:00,1359.12,1378.93,1312.56,1321.37,17722514
5/24/2019 15:30:00,1335.34,1341.09,1304.14,1324.3,10180759
5/27/2019 15:30:00,1324.54,1324.94,1294.73,1298.34,7349720
5/28/2019 15:30:00,1307.41,1322.27,1301.02,1311.32,19472659
5/29/2019 15:30:00,1308.6,1320.78,1291.9,1300.72,7112830
5/30/2019 15:30:00,1303.89,1329.4,1303.89,1317.26,10740841
5/31/2019 15:30:00,1325.34,1329.3,1307.8,1317.66,11760178
6/3/2019 15:30:00,1322.46,1354.41,1308.79,1347.43,8483610
6/4/2019 15:30:00,1344.7,1361.35,1335.44,1338.96,7059911
6/6/2019 15:30:00,1349.11,1349.11,1308.69,1314.89,7664319
6/7/2019 15:30:00,1313.5,1314.79,1293.34,1302.55,6730595
6/10/2019 15:30:00,1308.5,1314.54,1297.8,1306.76,5380148
6/11/2019 15:30:00,1309.44,1321.97,1305.62,1316.67,5253790
6/12/2019 15:30:00,1322.17,1325.83,1312.56,1319.64,4707716
6/13/2019 15:30:00,1317.51,1322.17,1296.36,1314.79,7171189
6/14/2019 15:30:00,1309.49,1312.56,1297.1,1305.18,6831331
6/17/2019 15:30:00,1307.6,1307.6,1266.49,1270.26,6815554
6/18/2019 15:30:00,1266.89,1275.86,1257.18,1268.97,7679193
6/19/2019 15:30:00,1274.82,1289.77,1250.74,1265.36,6625604
6/20/2019 15:30:00,1267.98,1287.79,1266,1284.57,4914012
6/21/2019 15:30:00,1283.78,1283.83,1263.57,1267.49,10623098
6/24/2019 15:30:00,1260.2,1264.46,1245.3,1250.55,5150998
6/25/2019 15:30:00,1247.08,1285.81,1242.47,1283.68,6842363
6/26/2019 15:30:00,1278.88,1292.35,1274.27,1282,5299942
6/27/2019 15:30:00,1281.01,1284.72,1259.06,1262.19,11385972
6/28/2019 15:30:00,1265.11,1270.8,1236.92,1241.33,8659721
7/1/2019 15:30:00,1246.24,1260.7,1234.75,1256.94,6162080
7/2/2019 15:30:00,1261.99,1268.97,1251.44,1266.49,4638751
7/3/2019 15:30:00,1270.85,1274.42,1263.08,1270.51,4026032
7/4/2019 15:30:00,1269.37,1278.88,1267.98,1271.94,4275148
7/5/2019 15:30:00,1273.03,1278.38,1248.17,1251.49,4995344
7/8/2019 15:30:00,1246.19,1256.19,1236.48,1240.29,6404544
7/9/2019 15:30:00,1237.22,1271.45,1233.8,1268.08,8016757
7/10/2019 15:30:00,1268.03,1277.24,1256.79,1266.84,5494315
7/11/2019 15:30:00,1274.91,1277.69,1267.29,1269.52,3935460
7/12/2019 15:30:00,1270.95,1287.79,1266.05,1268.48,7174054
7/15/2019 15:30:00,1272.93,1277.39,1258.42,1264.12,4873164
7/16/2019 15:30:00,1267.93,1282.74,1265.06,1280.86,4604019
7/17/2019 15:30:00,1282.15,1284.82,1267.98,1269.81,4334958
7/18/2019 15:30:00,1269.96,1274.32,1246.19,1250,5459896
7/19/2019 15:30:00,1256.29,1261,1231.03,1237.27,7468515
7/22/2019 15:30:00,1239.25,1272.44,1215.78,1268.48,13300153
7/23/2019 15:30:00,1272.93,1281.75,1248.56,1261.59,9287951
7/24/2019 15:30:00,1261.54,1266.79,1241.78,1247.28,6943982
7/25/2019 15:30:00,1252.13,1257.13,1215.48,1219.94,9968545
7/26/2019 15:30:00,1219.94,1230.83,1198.64,1202.4,9320481
7/29/2019 15:30:00,1205.47,1210.53,1193.78,1199.58,8058035
7/30/2019 15:30:00,1202.55,1208.54,1164.91,1169.81,9533344
7/31/2019 15:30:00,1164.71,1173.87,1151.48,1155.3,9705619
8/1/2019 15:30:00,1152.48,1177.04,1139.55,1169.17,10344862
8/2/2019 15:30:00,1164.66,1187,1151.19,1173.23,10865385
8/5/2019 15:30:00,1156.04,1156.04,1117.41,1132.61,13897461
8/6/2019 15:30:00,1124.09,1138.8,1111.46,1117.7,13288909
8/7/2019 15:30:00,1115.92,1127.86,1092.74,1098.98,11588879
8/8/2019 15:30:00,1097.94,1147.13,1085.01,1141.53,14262936
8/9/2019 15:30:00,1150.94,1164.46,1141.48,1151.19,10043949
8/13/2019 15:30:00,1221.57,1290.57,1214.49,1262.78,47923444
8/14/2019 15:30:00,1291.76,1292.2,1268.33,1276.15,14487137
8/16/2019 15:30:00,1279.08,1279.67,1261.05,1266,10047496
8/19/2019 15:30:00,1269.02,1284.62,1267.98,1280.46,7459859
8/20/2019 15:30:00,1277.69,1280.46,1260.65,1263.97,6843460
8/21/2019 15:30:00,1263.67,1266.64,1254.61,1259.02,4881553
8/22/2019 15:30:00,1259.02,1259.06,1227.27,1235.04,6414937
8/23/2019 15:30:00,1227.37,1271.94,1214.98,1263.87,9741262
8/26/2019 15:30:00,1281.85,1281.85,1247.18,1254.9,8778739
8/27/2019 15:30:00,1272.93,1272.93,1249.36,1262.88,12984396
8/28/2019 15:30:00,1261.79,1268.97,1244.26,1251.44,5305639
8/29/2019 15:30:00,1244.65,1248.42,1223.7,1230.09,8635974
8/30/2019 15:30:00,1233.8,1242.62,1209.53,1236.83,11308120
9/3/2019 15:30:00,1230.58,1231.33,1188.73,1195.07,8563009
9/4/2019 15:30:00,1189.28,1193.93,1174.91,1189.87,15063355
9/5/2019 15:30:00,1195.47,1201.81,1182.09,1187.34,10512763
9/6/2019 15:30:00,1191.7,1217.46,1184.03,1211.02,10600234
9/9/2019 15:30:00,1209.19,1221.42,1201.76,1210.72,5370758
9/11/2019 15:30:00,1211.02,1228.36,1211.02,1222.81,5544468
9/12/2019 15:30:00,1223.4,1228.8,1194.38,1198.98,5431139
9/13/2019 15:30:00,1200.62,1216.96,1195.57,1214.09,5919260
9/16/2019 15:30:00,1177.83,1207.65,1174.96,1199.38,9393731
9/17/2019 15:30:00,1199.63,1199.63,1182.29,1186.21,7150435
9/18/2019 15:30:00,1193.64,1204.88,1185.96,1194.38,6827281
9/19/2019 15:30:00,1196.51,1198.34,1161.64,1167.98,6293454
9/20/2019 15:30:00,1176.79,1257.98,1163.27,1242.57,22019674
9/23/2019 15:30:00,1262.19,1268.97,1223.4,1227.56,9879751
9/24/2019 15:30:00,1231.92,1286.6,1231.08,1266.69,15982067
9/25/2019 15:30:00,1271.94,1282.84,1256.94,1267.53,8316894
9/26/2019 15:30:00,1279.87,1286.6,1271.45,1284.62,8389212
9/27/2019 15:30:00,1280.36,1302.65,1271.94,1296.76,8712980
9/30/2019 15:30:00,1297.7,1323.21,1293.29,1319.74,11549746
10/1/2019 15:30:00,1324.45,1329.4,1281.16,1292.65,8192597
10/3/2019 15:30:00,1273.92,1302.35,1269.27,1298.74,6183107
10/4/2019 15:30:00,1307.51,1316.12,1291.61,1295.82,6853954
10/7/2019 15:30:00,1295.82,1308.4,1289.48,1297.8,4599818
10/9/2019 15:30:00,1296.41,1317.46,1280.36,1312.31,8040938
10/10/2019 15:30:00,1312.56,1356.14,1308.6,1349.95,16003744
10/11/2019 15:30:00,1350.89,1352.78,1324,1339.9,7587648
10/14/2019 15:30:00,1352.13,1352.13,1338.17,1345.25,6123412
10/15/2019 15:30:00,1349.71,1357.14,1341.58,1351.34,4422075
10/16/2019 15:30:00,1357.04,1366.69,1350.89,1359.46,8870701
10/17/2019 15:30:00,1362.09,1385.86,1359.12,1383.39,7332464
10/18/2019 15:30:00,1390.82,1414.49,1385.57,1403.05,12856410
10/22/2019 15:30:00,1411.62,1423.36,1390.17,1400.87,12703054
10/23/2019 15:30:00,1403,1412.56,1370.16,1379.32,8432964
10/24/2019 15:30:00,1387.84,1427.86,1373.53,1422.96,10351384
10/25/2019 19:00:00,1427.57,1427.91,1398,1417.76,6190013
10/27/2019 19:25:00,1427.47,1431.43,1416.57,1422.02,1378284
10/29/2019 15:30:00,1431.93,1466.1,1428.56,1453.27,11780494
10/30/2019 15:30:00,1466.1,1470.61,1446.59,1465.21,7470723
10/31/2019 15:30:00,1470.06,1475.66,1447.97,1450.6,8898168
11/1/2019 15:30:00,1441.34,1448.07,1427.47,1443.22,6356579
11/4/2019 15:30:00,1452.13,1457.19,1431.53,1443.96,6429329
11/5/2019 15:30:00,1449.36,1455.16,1427.47,1433.71,5799318
11/6/2019 15:30:00,1429.15,1432.87,1415.09,1421.43,6686289
11/7/2019 15:30:00,1421.52,1449.26,1418.75,1444.9,6438749
11/8/2019 15:30:00,1435.39,1445.94,1427.77,1431.93,5494844
11/11/2019 15:30:00,1425.59,1430.69,1409.19,1414.39,5192423
11/13/2019 15:30:00,1416.57,1462.04,1416.57,1458.47,11532364
11/14/2019 15:30:00,1462.14,1467.69,1442.13,1449.01,6518339
11/15/2019 15:30:00,1451.89,1472.84,1449.41,1457.04,7173674
11/18/2019 15:30:00,1458.82,1472.05,1441.73,1445.5,6435097
11/19/2019 15:30:00,1453.22,1500.67,1451.24,1495.57,13795569
11/20/2019 15:30:00,1540.45,1557.63,1528.71,1533.12,19904164
11/21/2019 15:30:00,1530.49,1541.39,1514.2,1523.16,6810577
11/22/2019 15:30:00,1527.62,1554.76,1523.16,1531.98,10218978
11/25/2019 15:30:00,1536.58,1550.11,1536.44,1546.89,6924313
11/26/2019 15:30:00,1553.38,1561.55,1541.39,1545.6,16152137
11/27/2019 15:30:00,1545.3,1560.71,1541.49,1555.11,4408336
11/28/2019 15:30:00,1557.88,1569.27,1549.26,1565.46,6284885
11/29/2019 15:30:00,1567.09,1567.09,1533.32,1536.58,8484822
12/3/2019 15:30:00,1577.79,1579.03,1557.83,1564.07,5938786
12/4/2019 15:30:00,1558.23,1562.69,1519.35,1538.12,9594828
12/5/2019 15:30:00,1559.22,1564.92,1529.5,1536.29,9117022
12/6/2019 15:30:00,1538.42,1553.28,1526.63,1540.3,5982129
12/9/2019 15:30:00,1541.54,1562.59,1531.98,1557.83,5779807
